40,27,0,"[[38451, 1444075, 71332, 1050602, 970096, 515820, 1690472, 38579], [62780, 132132, 77791, 825593, 650430, 927813, 1105928, 24721], [56661, 68281, 49338, 477673, 48251, 82883, 404949, 8790], [35398, 47241, 31237, 354557, 14258, 24216, 92780, 5423], [34330, 55721, 112505, 410202, 80368, 80059, 62360, 7029], [18856, 20020, 36699, 578881, 42439, 99804, 180483, 9687], [16428, 20799, 22187, 271275, 56758, 12789, 41259, 6382], [4429, 5823, 6467, 52480, 9970, 3908, 12575, 2897]]",0
78,23,0,"[[4324, 35612, 233732, 49528, 119386, 288511, 46142, 27900], [14524, 226294, 152951, 22902, 23943, 66039, 35618, 14047], [2724, 27557, 233848, 3014, 7700, 16674, 4447, 5250], [5587, 10247, 52749, 2549, 9678, 14482, 5163, 6047], [4713, 11228, 21321, 10692, 9295, 59199, 16798, 4695], [3458, 8623, 3580, 3483, 5790, 43624, 19140, 6190], [1423, 4388, 5135, 2616, 3371, 27318, 15640, 6911], [1023, 1033, 1157, 757, 1041, 10688, 5567, 1907]]",0
38,51,0,"[[572480, 45890, 258969, 1264437, 77399, 209231, 11489, 18002], [180876, 15430, 36827, 85473, 20613, 76180, 18442, 19268], [21920, 19277, 12577, 14633, 13755, 18376, 623, 1092], [9005, 6182, 755, 5012, 15065, 6957, 1599, 6543], [13965, 6621, 3338, 14427, 6302, 6221, 3676, 5362], [8457, 6629, 2219, 9720, 8836, 5705, 4720, 9685], [10278, 3297, 1153, 5409, 4758, 4177, 4953, 4573], [3192, 5526, 453, 2334, 2082, 2066, 2926, 3562]]",0
100,51,0,"[[47733, 3581, 1138242, 9663, 13170, 4220, 4418, 6636], [3558, 14753, 328321, 2586, 13296, 11300, 2396, 4954], [3311, 2981, 157441, 9333, 4020, 3371, 3518, 1686], [2596, 2348, 433000, 5863, 1649, 7864, 7669, 2818], [611, 4443, 375593, 12720, 10651, 2771, 6934, 1922], [2010, 4534, 293090, 26764, 10821, 9467, 8223, 4927], [1110, 7416, 56781, 12875, 11741, 5284, 15191, 4238], [463, 1222, 8258, 2433, 8998, 1414, 2073, 3077]]",0
57,81,0,"[[259662, 76589, 30799, 43547, 41405, 100124, 83740, 42000], [85524, 9906, 17895, 11028, 16704, 44049, 36485, 23682], [39522, 13675, 27139, 9680, 11441, 51275, 35038, 7405], [4389, 7532, 5035, 32190, 9741, 11897, 2794, 11850], [9876, 6002, 2955, 3685, 24389, 4335, 8854, 8843], [12376, 5457, 5666, 6412, 9360, 34445, 10020, 3821], [10508, 3570, 2769, 4972, 6301, 9558, 5828, 4559], [1895, 1456, 1945, 1192, 2967, 1462, 3352, 3449]]",0
78,64,0,"[[2007002, 219239, 1767404, 348965, 359699, 118107, 104342, 825155], [325995, 26587, 351747, 117240, 112449, 54324, 64676, 18323], [72021, 1336, 47181, 29472, 23764, 21491, 13029, 13811], [24719, 1965, 8226, 4874, 17795, 26244, 2213, 7843], [42759, 1128, 44783, 15539, 24646, 9068, 4163, 4085], [27426, 2504, 17199, 19664, 4626, 7492, 6317, 7519], [9490, 477, 9819, 3752, 4252, 3562, 1134, 1945], [13255, 2019, 24592, 4913, 7250, 23068, 6956, 3749]]",0
57,64,0,"[[87809, 6152, 119346, 2271, 9357, 6047, 124159, 6003], [14172, 19545, 10948, 1495, 7290, 5666, 65962, 16304], [4986, 4027, 9694, 5077, 1400, 6296, 3595, 805], [3334, 4566, 6439, 2415, 1639, 2224, 3018, 550], [5102, 3362, 12880, 2117, 4828, 956, 6934, 3182], [6266, 4465, 5289, 2959, 4028, 2772, 3122, 3088], [2258, 2368, 2074, 1796, 2164, 1572, 3084, 1444], [3370, 2419, 3452, 2802, 4711, 3964, 2345, 2912]]",0
35,21,0,"[[286725, 59755, 340404, 354093, 351348, 32266, 56223, 188294], [120756, 125910, 99656, 145820, 51925, 23406, 86714, 19324], [9102, 20008, 7704, 17101, 18350, 8263, 13141, 4131], [5209, 56046, 21063, 9625, 4383, 4687, 21388, 1407], [2179, 13257, 17211, 3639, 20432, 10543, 7861, 1529], [9132, 24827, 19803, 6270, 28722, 10224, 7963, 2765], [5406, 10643, 13708, 5292, 9022, 9693, 9090, 1453], [1738, 9408, 7554, 5916, 9177, 1897, 2793, 326]]",0
26,41,0,"[[56312, 79347, 112725, 218395, 975738, 1917936, 256635, 3461], [144333, 25292, 36951, 72579, 501371, 486430, 138277, 13426], [41232, 10899, 15414, 13814, 263844, 41815, 17688, 4427], [18052, 35514, 17954, 6593, 440678, 51005, 29536, 8177], [9773, 14442, 9739, 3706, 438165, 17462, 5375, 3396], [13663, 13183, 12118, 6477, 393644, 20839, 6651, 2296], [5634, 6611, 3978, 2949, 33208, 13095, 10139, 3401], [2362, 5231, 4794, 1485, 12332, 3361, 1377, 1428]]",0
56,29,0,"[[6039, 4407, 4295, 13291, 6306, 3402, 251088, 97844], [10950, 5242, 3321, 12981, 9533, 24316, 155417, 108184], [7178, 1928, 3337, 4918, 899, 3401, 16066, 10873], [3102, 1981, 4374, 4489, 7825, 3715, 9974, 23389], [4467, 2909, 2440, 3249, 6381, 6643, 8875, 12656], [4665, 4386, 4155, 3596, 6547, 5034, 2987, 5954], [2048, 3270, 2507, 5564, 4674, 3038, 2020, 5427], [1202, 726, 1490, 1343, 617, 1525, 2560, 2306]]",0
40,74,0,"[[7528, 7509, 321183, 39300, 116041, 307863, 8748, 77027], [14406, 6480, 152361, 26774, 45325, 250368, 17787, 99913], [3737, 74, 9409, 14845, 30301, 56237, 13961, 11297], [4350, 5536, 12207, 7018, 16026, 36195, 2967, 9406], [1707, 5385, 15524, 4560, 17132, 25172, 10122, 14570], [5867, 6285, 6776, 10579, 4543, 14890, 4767, 7179], [2972, 2674, 1430, 3431, 2175, 21527, 3035, 5920], [6269, 10266, 6890, 9412, 7624, 7604, 10183, 7965]]",0
29,83,0,"[[144351, 404973, 483120, 324276, 402009, 1647112, 311728, 507564], [25660, 120525, 408405, 28665, 22562, 73812, 97650, 103620], [6739, 52210, 8118, 8246, 10629, 10910, 50210, 11054], [8022, 19104, 36096, 15149, 8522, 33549, 37837, 17436], [4569, 32347, 61694, 5313, 8137, 11677, 16014, 40428], [4715, 22027, 10126, 9826, 6903, 6320, 10750, 29422], [1065, 10722, 13219, 3912, 1291, 2398, 10416, 15573], [806, 2295, 2479, 2584, 1576, 725, 3327, 2939]]",0
100,60,0,"[[9712, 4857, 8015, 11863, 4172, 8679, 1914, 2883], [6648, 13751, 13367, 10744, 4084, 1669, 5536, 12949], [2518, 13913, 1351, 3149, 1806, 3315, 3849, 5964], [7147, 3050, 2345, 1714, 5048, 2883, 7447, 5448], [1059, 5570, 1970, 4942, 2990, 4022, 1494, 4272], [7315, 7122, 4557, 4723, 3548, 3748, 7436, 4602], [3731, 7702, 3468, 1626, 2856, 1662, 644, 5762], [1617, 1592, 1392, 1250, 2426, 1488, 3521, 1375]]",0
30,75,0,"[[22208, 61609, 843573, 67959, 81023, 24798, 6303, 43050], [22392, 67688, 234642, 10701, 80964, 10116, 22832, 13994], [3708, 108061, 42442, 19460, 23444, 1421, 11788, 5151], [2850, 66851, 47903, 5542, 7241, 3386, 4569, 6197], [9867, 139395, 33624, 5051, 9153, 13265, 6698, 2000], [3641, 63833, 61988, 2879, 3604, 3723, 5732, 3744], [901, 54967, 76780, 5142, 2627, 2568, 1536, 4215], [5490, 47795, 10591, 5048, 4115, 5039, 4251, 5494]]",0
17,80,0,"[[781167, 387229, 2438783, 1859644, 614853, 1693545, 28912, 66873], [217958, 110913, 1252298, 415425, 1029160, 285012, 152518, 60396], [181088, 155115, 124375, 328949, 276659, 299047, 13027, 19156], [81476, 54380, 172067, 88687, 113487, 141661, 11376, 5448], [75261, 29354, 202936, 118483, 88023, 63828, 14912, 3527], [59908, 74574, 159429, 28623, 43027, 11131, 3601, 1021], [22211, 54917, 67127, 60227, 31171, 13160, 4432, 3039], [52133, 19433, 24118, 24495, 37843, 21208, 6467, 3588]]",0
88,91,0,"[[13699, 7391, 8324, 5453, 6290, 2553, 32683, 20958], [8557, 21844, 16205, 24765, 10583, 9255, 3850, 12797], [5712, 3858, 3554, 2625, 7763, 3361, 1640, 6418], [6339, 5917, 2943, 4663, 7253, 6881, 2369, 4701], [2188, 5739, 4174, 2164, 2646, 3316, 2091, 3145], [3590, 3585, 7356, 3526, 7390, 2223, 3493, 4670], [2061, 5390, 1518, 2985, 1194, 1736, 4565, 3820], [7620, 13617, 13451, 11330, 13418, 11554, 16401, 11229]]",0
24,41,0,"[[797066, 1975171, 191773, 2055558, 1109252, 664560, 1782054, 1843718], [158157, 312805, 46805, 384848, 325565, 43512, 294185, 390116], [28233, 34595, 5933, 40091, 17394, 5773, 60399, 19296], [230, 15119, 4266, 15083, 13814, 2309, 9527, 17935], [3971, 9208, 2077, 8996, 8373, 4244, 12625, 4316], [7445, 6972, 1063, 6552, 8347, 3176, 10336, 10310], [9724, 3808, 1653, 3632, 2911, 1260, 13436, 11836], [55567, 50578, 11268, 43815, 36041, 14015, 41419, 31246]]",0
54,90,0,"[[2498, 4323, 289868, 13332, 72878, 19567, 11117, 8691], [10958, 15183, 140210, 8512, 8116, 4427, 5268, 11885], [13376, 2232, 15344, 2547, 7357, 4366, 4186, 2425], [1423, 3503, 4216, 466, 3153, 6245, 2716, 1470], [5391, 1594, 4626, 4378, 735, 2889, 4239, 3719], [1614, 6619, 2672, 3338, 1331, 3261, 2454, 3731], [1468, 3440, 1560, 2025, 362, 3444, 2472, 764], [1377, 1767, 1508, 1374, 252, 2631, 817, 1521]]",0
